Date,HPBH:221F003 Stanlow,HPBH:221F004 Stanlow,HPBH:221F008 Stanlow,HPBH:221F011 Stanlow,HPBH:221FT009 Stanlow,HPBH:221Q004 Stanlow,HPBH:221QT004 Stanlow,HPBH:221T017 Stanlow,HPBH:221T028 Stanlow,HPBH:221T034 Stanlow,HPBH:221T035 Stanlow,HPBH:221T036 Stanlow,HPBH:221T044 Stanlow,HPBH:221TT031 Stanlow,HPBH:221TT032 Stanlow,HPBH:221U829 Stanlow
2018-04-30 19:00:00,1763.6999482758615,1607.4031206896552,121.54544130434782,0.01627889,1738.846648148148,3.766785396551724,3.784593583333333,517.9635469387754,363.3775,,134.0599,145.0161,14.609018666666666,15.76357,,72.88827172413795
2018-04-30 20:00:00,1775.057396551725,1566.597655172414,125.1164611111111,0.0005056302,1697.485843137255,4.008535474576271,4.072607416666666,518.0700392156864,,,,,13.865433750000005,,,60.35532627118645
2018-04-30 21:00:00,1776.5518275862078,1597.3931206896557,130.00870399999997,0.009463208,1729.2522592592593,3.853001305084745,3.8081470588235287,517.9858579999999,,12.05036,133.9292,,13.481415555555555,,,57.78189084745762
2018-04-30 22:00:00,1779.7039137931035,1584.412568965517,139.9715869565217,0.0,1719.3827254901964,3.9141986551724135,3.9135843125,517.9673480769229,,,135.15993333333333,146.59533333333334,13.300925555555557,12.18712,,57.18468603448276
2018-04-30 23:00:00,1775.3240172413791,1569.9437931034486,122.15670208333331,,1704.7491176470585,4.007427779661018,3.996772,518.0563181818181,,,,,13.19246727272727,,,58.37315576271186
2018-05-01 00:00:00,1778.9794137931035,1544.566810344828,122.1441,,1684.8951538461536,4.148790844827587,4.1753108,517.9217333333333,,10.46479,133.4391,,13.24552,,,54.40692431034483
2018-05-01 01:00:00,1782.8868965517242,1553.4682413793105,122.0968659574468,,1690.3066862745095,4.104927793103448,4.1157664,517.9372530612244,,,,,13.311459166666666,,,47.835127413793096
2018-05-01 02:00:00,1800.2913620689656,1570.3722931034483,124.06549574468085,,1706.419791666667,4.095922423728815,4.1139192,518.117682,364.5538,9.418781,,145.4137,13.1600525,,8.859103,36.315415423728815
2018-05-01 03:00:00,1803.937844827586,1545.2460689655177,123.28233617021274,,1675.743357142857,4.280071881355932,4.337089357142857,518.0771928571428,,7.501894,,143.724,12.528959999999998,9.904379,,36.17205898305084
2018-05-01 04:00:00,1797.6992413793105,1479.730982758621,122.59472222222225,,1620.9088600000002,4.662997948275861,4.6505614,518.0003854166666,,,,,12.286523333333331,,,35.912820862068955
2018-05-01 05:00:00,1804.0328448275864,1460.5254137931038,122.09866521739131,,1604.0756274509804,4.853678120689654,4.843093692307692,517.8795,365.52,,139.6798,149.26796666666667,12.3252,,,35.28716827586208
2018-05-01 06:00:00,1806.5116379310343,1477.4429655172416,122.52475925925928,0.0,1617.041176470588,4.746420948275861,4.731380111111111,518.0438846153845,,,139.74515,147.6666,12.845517142857144,,,38.159485517241386
2018-05-01 07:00:00,1795.8444310344817,1445.4884310344833,121.17876382978724,,1591.581547169812,4.955178810344827,4.962112,517.87776,,8.28758,,,13.7840725,7.495079,,42.08756017241378
2018-05-01 08:00:00,1788.995051724138,1511.7604827586208,121.8763096153846,,1647.1383877551016,4.487014879310344,4.4980379,518.10134,,,,,14.216216,,,41.44537655172415
2018-05-01 09:00:00,1784.4366896551724,1493.2577758620691,122.0371096153846,,1634.807980000001,4.494886172413791,4.497564294117647,517.949655319149,,,,,15.245769999999998,,6.960727,39.469285172413805
2018-05-01 10:00:00,1770.7703620689647,1508.7945517241374,121.93211458333336,0.0,1646.2822692307695,4.347717879310344,4.35241275,517.8811519230769,,13.91992,141.9343,151.9074,17.925240952380953,14.56361,,42.04484793103448
2018-05-01 11:00:00,1784.454948275862,1637.0136379310345,124.91439615384614,0.02487966,1761.940137254902,3.757877293103448,3.7530668571428576,518.1335113207547,364.5748,,,153.9615,17.519566153846153,17.84944,,45.55841051724138
2018-05-01 12:00:00,1768.8192758620692,1615.7428103448278,123.8262875,0.02663034,1745.9734901960785,3.796424706896552,3.8140736875,517.8688374999998,,,146.3125,,18.145769000000005,,11.06122,50.08144931034484
2018-05-01 13:00:00,1791.9146896551729,1651.7511379310347,127.0794285714286,0.04975933,1778.2754705882355,3.6631698793103458,3.659134833333333,518.0852833333333,364.0076666666666,,147.12939999999998,155.27573333333336,17.81541111111111,,,53.4450251724138
2018-05-01 14:00:00,1812.765603448276,1657.3049827586212,128.82139615384614,0.04975935,1784.9150000000004,3.696965310344826,3.68993725,518.2282957446808,364.9458666666667,,142.8818,153.9284,17.537852307692308,19.08222,,53.66006172413793
2018-05-01 15:00:00,1855.9605689655173,1693.9661034482758,134.07140185185185,0.04975935,1812.7414901960788,3.69715322413793,3.7063217777777786,517.8704298245613,367.64145,16.18705,143.5026,152.24976666666666,17.035273333333333,,,54.551530517241375
2018-05-01 16:00:00,1879.7215517241375,1699.7297068965513,135.816578,0.05074774,1820.571058823529,3.698655517241378,3.6957481052631582,518.2257203703704,369.1327,15.73268,145.8225,155.2206,16.623980000000003,,,49.235142931034495
2018-05-01 17:00:00,1838.0867413793112,1665.8896724137928,130.10929807692304,0.04975935,1784.61738,3.708053568965516,3.7185293333333336,517.6816784313727,366.8783,,145.74075,155.5519,15.911385999999998,,16.55386,49.62575672413793
2018-05-01 18:00:00,1805.2006428571435,1644.8256428571428,129.06397307692302,0.04975933,1781.6180833333328,3.69250172,3.696955444444444,518.1607571428573,365.467475,14.82156,142.3999,151.5319,15.78064,16.204185000000003,16.92088,55.908049599999984
2018-05-01 19:00:00,1865.6592830188672,1683.3945660377362,165.2758829787234,,1806.7998600000003,3.7011054150943385,3.711290428571429,518.1469680851063,369.7279,,142.66396666666665,151.43253333333334,14.915603333333332,,,55.444233773584905
2018-05-01 20:00:00,1815.543551724138,1648.921413793103,134.38972352941173,0.04975933,1774.035377358491,3.705285637931035,3.743350411764706,517.7137018181819,365.50316,13.72586,144.66580000000002,152.98417500000002,14.781907272727269,,,56.32554706896553
2018-05-01 21:00:00,1888.9749999999992,1709.8944137931032,133.626268627451,0.02535088,1833.2118703703704,3.694515827586205,3.697258083333333,518.3199199999999,368.3766,,140.60773999999998,151.2713,14.239858888888888,,,55.51501
2018-05-01 22:00:00,1912.1274310344832,1721.1167758620693,134.028962962963,0.02487968,1844.1826,3.6992597413793096,3.707335636363636,517.9394472727273,370.141,,144.04716666666664,153.63025,13.23151125,,,55.264753793103424
2018-05-01 23:00:00,1888.988844827587,1698.9778965517246,131.9506716981132,0.02487966,1825.377019230769,3.699644526315789,3.6987972222222223,517.9604000000002,368.63915,,143.30656666666667,152.17243333333332,13.34014363636364,,,53.45210965517241
2018-05-02 00:00:00,1887.8400000000004,1695.784068965517,132.28422,0.02157573,1818.133882352941,3.6976594655172415,3.705821833333333,517.8993648148148,369.2588,,143.568,152.4375,13.91944,11.72776,,57.01246931034483
2018-05-02 01:00:00,1875.275827586207,1690.337189655173,131.12935,0.02294405,1811.56798,3.702754413793103,3.699954777777778,517.9159235294117,368.6707,,142.8492,152.2719,14.42224,,,76.14701913793107
2018-05-02 02:00:00,1877.054103448276,1693.1186034482753,132.24029056603771,0.004399247,1818.7561509433965,3.702109379310345,3.701691111111112,518.3446350877193,368.7757,,141.08475,151.02945,14.721088,,13.46584,84.02761637931033
2018-05-02 03:00:00,1901.5050862068963,1708.9349482758623,134.33038113207544,0.02479175,1833.3839259259255,3.7029422586206886,3.7099103333333328,517.9836793103449,370.288,,143.7313,152.9014,14.726182,,,104.50538241379309
2018-05-02 04:00:00,1892.1195517241367,1704.4379137931032,134.44669999999996,0.02487966,1829.9589272727271,3.6949812413793097,3.69695328,518.1083137254901,370.6661,13.32828,142.163,151.4767,14.683305,,,102.22478689655172
2018-05-02 05:00:00,1893.357310344827,1702.0350517241382,134.36650000000006,0.02015016,1823.098094339623,3.703717931034483,3.694599941176471,517.7715722222223,370.9811,,143.6333,152.2719,15.15238,,,101.23237034482756
2018-05-02 06:00:00,1909.6516551724133,1699.4636206896548,136.5986603773585,0.02487966,1828.13374509804,3.689135034482759,3.6859474000000008,518.0534303571429,370.5190666666667,,141.97783333333334,151.43253333333334,13.809067777777775,,,89.86219120689655
2018-05-02 07:00:00,1958.112482758621,1729.33625862069,141.37406730769231,0.02487966,1868.5688727272725,3.7074330517241374,3.7074186923076926,518.2540301886793,373.7257,,143.437275,152.371275,12.75374285714286,13.66364,,79.44426603448277
2018-05-02 08:00:00,1947.1803448275864,1728.121913793103,138.97045999999995,0.01943349,1860.9977924528305,3.701839931034482,3.707387894736842,517.8857018181819,373.12365,,143.49173333333331,152.59213333333335,12.522896428571428,,,83.78150206896547
2018-05-02 09:00:00,1922.844310344828,1715.5565000000008,136.65294200000002,0.0,1847.9577692307691,3.703407689655172,3.690477000000001,518.0843163636364,371.6638125,,141.31347999999997,150.49598,14.435445,13.06834,11.39028,43.59523362068967
2018-05-02 10:00:00,1962.6162586206904,1731.0031896551725,140.13193877551018,0.0,1870.0906274509807,3.7024523103448272,3.701394727272727,518.2177527272726,370.7711,12.571,142.71845,151.67545,15.389345333333331,,,41.428649137931046
2018-05-02 11:00:00,2012.420413793104,1762.0135344827586,143.53105094339625,0.001632707,1896.1445283018868,3.698631051724136,3.69350875,517.9373636363636,374.4049,,147.32545,156.5127,16.268591578947365,,,42.24602051724138
2018-05-02 12:00:00,2044.585172413793,1793.2786379310348,146.572106,0.0001886231,1918.229433962264,3.699455724137931,3.7376305,518.027212962963,375.3781000000001,,149.77595,156.6231,17.222809599999998,,,41.82589896551723
2018-05-02 13:00:00,2017.758810344828,1775.220310344827,144.1213117647059,0.02183318,1902.055824561404,3.7051328644067785,3.707361166666667,517.7928555555557,373.9848,,148.1096,157.20845,16.767970400000003,,,41.30731220338982
2018-05-02 14:00:00,1993.2162413793103,1770.281637931034,142.48292777777775,0.02368124,1896.430192307692,3.698720844827585,3.685925307692308,517.8744690909091,373.0984,,147.9462,155.73963333333333,17.58077818181818,,,53.08447706896551
2018-05-02 15:00:00,1920.1796724137928,1739.0010000000004,135.25327142857142,0.02487966,1865.3268867924528,3.703701603448275,3.694913666666666,517.4949727272727,368.891175,,146.70466666666667,154.66840000000002,17.78212380952381,,,73.99293155172415
2018-05-02 16:00:00,1825.077206896552,1676.2629827586209,125.53065283018869,,1800.8345849056604,3.7020277413793097,3.710154842105263,517.9042471698112,365.68101666666666,,139.36393333333334,149.34523333333334,17.16293777777778,19.66813,,97.10842896551726
2018-05-02 17:00:00,1790.4965344827583,1626.6443448275863,123.18225294117649,0.02487966,1763.6920980392156,3.706970932203389,3.682687263157895,518.0335999999999,364.31573333333336,,135.85696666666666,146.63955,16.760224285714283,,11.49152,60.16272135593221
2018-05-02 18:00:00,1818.3306206896552,1627.0173793103445,136.93530185185182,0.02487968,1762.69031372549,3.691012965517241,3.687243875000001,518.1028799999999,365.5536,15.52442,138.78945,149.3011,15.799678181818182,,,36.36544327586208
2018-05-02 19:00:00,1840.5342241379308,1654.312327586207,151.09252115384612,0.02487968,1783.894416666667,3.708706793103449,3.70225025,518.1696901960785,365.604,15.73741,140.86696666666668,150.8362,15.48283692307692,18.41193,,30.89219431034482
2018-05-02 20:00:00,1836.3303448275867,1655.3259482758615,127.71790196078427,0.02487966,1787.281807692308,3.6978961379310338,3.719450388888889,517.9584862068966,365.0158666666666,,141.289,151.16743333333332,14.7087775,,,30.737399827586213
2018-05-02 21:00:00,1801.921413793103,1657.2743965517238,126.02259565217388,0.02487968,1786.949411764706,3.717802844827588,3.719752833333333,517.6595836363637,364.7778333333333,,140.49665,150.6484,14.12509,15.90888,,53.45897689655173
2018-05-02 22:00:00,1897.0288275862067,1722.2361724137936,135.72211176470583,0.02616543,1853.609678571429,3.681349576271189,3.657693,518.978705357143,368.9527142857143,,138.5579833333333,149.1575,13.645678,13.40583,,46.653027288135576
2018-05-02 23:00:00,1826.8868448275855,1674.8547931034482,127.55994599999995,0.02800151,1790.1369782608697,3.788643016949151,3.789128923076923,516.9816981132075,368.5166,,143.600625,153.108425,13.3907,,,62.10522898305086
2018-05-03 00:00:00,1767.4763620689655,1638.4366206896552,123.547196,0.02494425,1763.6858113207554,3.8480202931034486,3.849163846153847,518.0012640000001,,11.42086,134.8768,146.3745,13.024216,,13.33927,73.9094720689655
2018-05-03 01:00:00,1771.0302758620696,1454.0873448275863,122.1874901960784,0.02488041,1602.26754,4.969059586206896,4.951425947368421,517.6927104166667,,,,144.3203,13.070201250000002,,,67.03171844827587
2018-05-03 02:00:00,1770.3093793103446,1475.1440172413795,122.02501428571426,0.02487968,1621.9227333333338,4.943592551724138,4.9474628125,518.0960846153846,364.4278,11.399565,132.5243,,12.626878,12.03244,13.26334,73.41089931034486
2018-05-03 03:00:00,1770.667386363636,1458.3489772727278,122.0262138888889,0.02487327,1607.1893846153844,5.114043590909092,5.1076898,517.9973657894737,363.9236,11.07535,132.4916,144.5854,13.0383625,12.17774,12.98491,79.68945613636362
2018-05-03 04:00:00,1773.1764655172417,1635.114724137931,122.81591874999998,0.02487966,1769.0961960784311,3.916640017241378,3.993235933333333,518.6058902439023,,,133.4391,,12.98459,,,79.35118372881357
2018-05-03 05:00:00,1768.5659655172412,1640.2696034482756,121.52425294117648,0.02487966,1769.5495925925925,3.859438881355933,3.8640570588235295,517.7994222222221,,,135.1055,145.8112,13.54179222222222,,,98.89454847457624
2018-05-03 06:00:00,1774.8815517241376,1581.9374999999995,121.5309403846154,0.01326579,1720.009176470588,4.246833152542371,4.226823923076923,517.9967608695652,,11.072985,132.7203,,13.94043,,,92.4179079661017
2018-05-03 07:00:00,1767.9392241379303,1587.1177413793102,121.58575000000002,0.0,1718.8135454545456,4.205179241379311,4.205751875,517.963536,,,,145.2149,13.995853333333336,,,91.98026362068964
2018-05-03 08:00:00,1766.2060689655175,1579.5956551724137,122.25065094339624,0.02487966,1721.2572549019612,4.225118551724138,4.2689955714285714,517.9311000000001,,,,145.5462,14.932346249999998,,,94.55403051724136
2018-05-03 09:00:00,1771.5067241379306,1638.7349310344823,123.8437551020408,0.02487966,1762.9709622641508,3.977935586206896,3.905750333333333,517.6837392156863,364.61675,,136.23275,147.30214999999998,16.49663,16.24637,12.32681,99.47454586206896
2018-05-03 10:00:00,1779.7322068965516,1680.3860000000006,124.83719423076924,0.02487968,1805.8808113207551,3.757403637931035,3.749646352941177,518.5684755102042,365.688,,136.24906666666666,147.14753333333334,19.016750625,,,108.40408620689658
2018-05-03 11:00:00,1778.758189655172,1691.5877413793112,124.287676,0.0255318,1814.3401886792449,3.700998931034482,3.6768267647058823,517.9820588235293,364.04965,15.66641,139.36939999999998,149.90300000000002,20.276891111111112,21.01341,,117.7757844827586
2018-05-03 12:00:00,1802.2053275862063,1718.8908620689651,126.68224285714284,0.04916697,1839.4269,3.704787517241378,3.707400437500001,517.8624978723406,366.40215,,139.71246666666664,150.11835000000002,19.908675,,,121.51654137931033
2018-05-03 13:00:00,1782.694896551724,1690.2322758620694,125.46538039215685,0.04975933,1819.0231538461535,3.69339724137931,3.668221,518.0918102040816,365.0578666666667,,139.00453333333334,149.43359999999998,18.8578,21.12122,,118.62594655172416
2018-05-03 14:00:00,1831.1677586206904,1738.523810344827,129.8487568627451,,1860.1021454545453,3.7039465689655184,3.6906201333333337,518.2301222222222,367.38236666666666,16.13972,142.17935,151.2779,20.137435,,,124.77130344827587
2018-05-03 15:00:00,1818.3234655172412,1699.0828448275863,128.62260416666672,,1824.197446428572,3.7002641379310335,3.708074307692308,517.783679245283,365.43595,15.15051,143.05606666666668,152.47063333333332,17.548449333333334,20.30093,,98.40707637931034
2018-05-03 16:00:00,1799.696706896552,1676.4188275862066,125.66492115384617,0.04975933,1803.461870370371,3.706837086206896,3.7037027692307705,517.7444862068966,364.4225125,,140.99761666666666,150.93334,17.012343846153847,18.49161,,78.10085586206895
2018-05-03 17:00:00,1781.326982758621,1644.6396551724135,122.26179272727272,0.02487968,1762.465,3.8229614482758634,3.820760434782608,517.7979965517242,363.1955,,139.973825,150.43859999999998,17.708275714285712,,16.68043,68.78508438596491
2018-05-03 18:00:00,1751.633172413793,1598.7016896551725,119.607620754717,0.02487968,1730.355148148148,4.116505913793104,4.100756210526316,518.0558961538462,,,,148.528,19.405474285714288,,,102.27281051724138
2018-05-03 19:00:00,1746.1466206896544,1629.300275862069,120.80133399999998,0.01719075,1761.058981818182,3.9357871724137943,3.85554125,518.1792910714286,361.7392,,136.6738,,18.539891666666666,,,105.01984655172414
2018-05-03 20:00:00,1801.4600344827584,1706.2129137931036,127.48910784313726,0.02959566,1834.851925925926,3.670216379310345,3.641784947368421,518.2726872727272,364.5433,,138.0216,148.5722,17.105787499999998,,,109.0914672413793
2018-05-03 21:00:00,1988.3523965517245,1845.6805344827587,145.4639576923077,0.04380517,1966.591647058824,3.696842896551725,3.6884947368421055,518.4406403846156,372.6755,15.8084,144.27050000000003,153.92845,17.474111999999998,,,121.73255
2018-05-03 22:00:00,2081.727655172413,1897.6677241379316,151.2834274509804,0.03173175,2011.65548,3.691747879310344,3.6900784615384623,518.2143698113208,375.7141666666666,,153.05965,160.6541,17.69372,16.04481,,125.39634827586208
2018-05-03 23:00:00,2079.864344827585,1896.2457758620696,150.9201568627451,0.02487968,2009.118574074074,3.7050407068965514,3.713569368421053,517.787485185185,377.1704666666666,,155.1018,161.9462,17.108476,,,125.39431379310342
2018-05-04 00:00:00,2036.6052413793104,1867.3173965517249,146.33297307692305,0.02487966,1977.0957755102045,3.70229725862069,3.713414666666666,517.7403754385965,375.4061333333333,,152.5205,160.0577,17.226204,,,121.92477758620691
2018-05-04 01:00:00,1993.945448275862,1843.973034482759,143.53682857142857,0.02484891,1960.2892857142856,3.6965816379310352,3.7026082380952383,518.1312423076923,373.3336,,149.59625,157.7054,16.697560000000003,,14.9086,121.76542586206898
2018-05-04 02:00:00,1980.6481724137932,1834.263706896552,142.62783888888887,0.0014111,1949.863036363636,3.705212137931033,3.6978416315789473,518.0057145454547,372.78755,,148.73857500000005,156.8219,16.69756,,,119.03913793103445
2018-05-04 03:00:00,1984.7909999999997,1835.815293103448,143.25248627450978,0.001173281,1953.8719259259256,3.697251155172413,3.705915272727273,518.0234017241379,373.2706500000001,13.84892,148.469,,16.53908,,,120.37797068965516
2018-05-04 04:00:00,2031.6173448275863,1878.7191896551728,148.9294865384615,0.0001404207,1995.4814181818183,3.7107725344827593,3.698146719999999,517.6828200000001,375.3080833333333,,150.380425,158.39013333333332,17.182905,14.77923,,125.16383965517248
2018-05-04 05:00:00,2305.6475000000005,2045.0978448275855,175.45539999999997,0.02485772,2168.7444285714287,3.695373206896552,3.684324272727273,518.3962614035089,382.2027875,,155.91206,163.21848,16.39030285714286,,,110.05528172413788
2018-05-04 06:00:00,2268.3829827586205,2007.519068965517,168.7704588235294,0.02487966,2137.638684210526,3.6991211228070178,3.6948168571428575,518.4389293103446,381.27335,,165.44840000000002,171.02419999999998,16.186273333333332,,,93.78303155172416
2018-05-04 07:00:00,2138.387413793104,1955.400482758621,155.69232244897955,0.02487966,2069.4770384615385,3.623617982758621,3.6077914166666663,518.0653310344827,377.29086,,161.01568000000003,168.315725,16.92234285714286,,,102.4603796551724
2018-05-04 08:00:00,2046.1048103448277,1916.1508103448268,145.53645777777774,0.02487968,2017.2632692307693,3.4977444827586224,3.5163710625,517.2513,374.4749166666666,,159.27308333333335,166.07441999999998,17.77579,,13.92144,104.90600172413792
2018-05-04 09:00:00,2064.984706896552,1930.8318275862075,151.03473529411764,0.04975188,2041.32462,3.496609534482759,3.4901706,518.7733892857145,375.64411666666666,,153.33086,162.05886,18.835912,15.65576,,104.67029827586204
2018-05-04 10:00:00,2149.762327586207,1978.023413793103,159.17672352941173,0.04975933,2084.936122448979,3.51965974137931,3.5586706666666665,518.423594736842,377.7025,17.85308,160.47655,167.9099,19.68730777777777,,,95.3044456896552
2018-05-04 11:00:00,2150.885275862069,1976.1010689655172,159.6983104166667,0.04975933,2082.0968235294117,3.505133965517241,3.4898444444444445,518.3558526315787,377.2825,,,,20.66258866666667,,,90.83790413793102
2018-05-04 12:00:00,2138.26925,1969.8276875000004,158.71297857142858,0.04975935,2075.7265862068966,3.470330562500001,3.3930399,517.7373656249999,377.21528,19.956925,163.82565,170.0137,21.035188181818185,21.177465,16.870260000000002,89.7708890625
2018-05-04 13:00:00,2232.9477358490567,2015.6933018867924,169.52218750000006,,2122.078877551021,3.48717358490566,3.4627978,519.2189921568628,382.155525,,164.82215000000002,169.8646,21.211419444444445,,,79.0444109433962
2018-05-04 14:00:00,2265.3042241379303,1986.4709310344824,165.4190652173913,0.04975935,2084.88826,3.501990379310344,3.5011179166666677,518.2578000000003,381.70545714285714,,173.91635,179.099975,20.387889285714287,,,57.35560913793103
2018-05-04 15:00:00,2328.5454482758614,2024.9871551724136,169.47836249999995,0.06663305,2121.588137254901,3.490714241379311,3.494685266666666,517.1799946428573,386.2094,21.27035,177.33073333333334,179.2905,19.840358421052635,,,48.593069655172414
2018-05-04 16:00:00,2340.160172413793,2021.131603448276,171.84540408163255,0.04975935,2127.896381818181,3.499312189655173,3.5137983846153853,518.4285754385967,385.91533,20.19595,173.6849,178.28,19.298336428571425,24.7586,,40.07647068965519
2018-05-04 17:00:00,2311.80624137931,2002.2843620689653,168.9057791666667,0.04975935,2108.122403846154,3.499793844827588,3.503570476190476,517.514322413793,385.8523333333334,,176.4983,180.00283333333334,18.500839000000003,,,45.96675068965516
2018-05-04 18:00:00,2239.042844827586,1957.6689655172408,163.49924166666662,0.04975933,2066.450679245283,3.5021127758620687,3.5060196666666665,517.8488931034482,382.37396,,171.5039,,18.48738,,,49.94277724137932
2018-05-04 19:00:00,2237.806103448276,1956.043879310345,163.0983,0.04975935,2065.886509433962,3.49777827118644,3.497971636363636,517.9952728813561,383.0857,20.14862,169.6851,174.9006,17.715102222222225,23.4602,18.98379,44.637210338983046
2018-05-04 20:00:00,2276.0032758620687,1980.3203965517243,165.67454999999995,0.04899852,2092.857709090909,3.492986220338984,3.5037482352941174,518.4206372881357,384.46603333333337,,168.546975,173.65815,16.83214222222222,,,49.66089084745765
2018-05-04 21:00:00,2297.798775862069,1990.113948275862,167.04833653846148,0.04914208,2101.5799811320758,3.503011627118644,3.497740928571429,517.673187037037,384.3960333333334,,171.7,175.7952,16.080619999999996,20.54467,,37.18309186440678
2018-05-04 22:00:00,2268.2023620689656,1982.004344827586,164.6161638297872,0.02487968,2090.7473000000005,3.5015026440677963,3.5055552857142858,518.0988698113207,384.29795,,168.694,173.8735,15.685835,,,43.33779237288135
2018-05-04 23:00:00,2221.8793965517234,1944.7481896551733,158.88542727272724,,2052.6956481481484,3.497164758620692,3.5046147,517.6242596153845,381.6654333333333,,,,15.2769,,,48.28197241379311
2018-05-05 00:00:00,2065.056465517241,1837.0953448275864,146.43630416666664,0.02487968,1948.906444444445,3.504113431034482,3.509681916666667,517.7745089285714,377.1704333333334,15.88413,161.51395000000002,167.669675,15.321048,,,34.11400034482759
2018-05-05 01:00:00,2022.354137931035,1808.3262931034485,144.06477800000005,0.02487966,1925.6504800000005,3.499761206896552,3.504367277777777,517.9158735849056,375.66515,,154.5136,162.3438,15.291993333333332,,,36.87511689655173
2018-05-05 02:00:00,2014.738413793104,1806.4125689655173,183.52752884615387,0.02487966,1924.4143035714287,3.4980955689655167,3.494316888888889,518.2642685185185,375.74496,,150.6146,158.83186666666668,15.19074222222222,17.26821,15.44015,58.64263948275861
2018-05-05 03:00:00,2074.8379482758623,1839.4043448275856,147.98949795918367,0.0002348737,1956.433192307692,3.4991508305084738,3.4927685000000004,517.9779576271186,376.3023,,154.9874,162.46529999999998,14.825043333333332,15.33702,,40.8975127118644
2018-05-05 04:00:00,2106.2745344827595,1864.8308620689652,149.96205098039212,0.02290734,1978.035294117647,3.500790068965518,3.500121625,518.1442965517242,377.9126,,155.72255,163.10585,14.582337142857142,,,35.12351051724138
2018-05-05 05:00:00,2110.4359310344826,1870.4126379310344,151.44503260869567,0.0,1983.817115384616,3.49721375862069,3.4905809444444444,518.0384830188677,377.9966500000001,,155.6572,163.0561,14.496627142857143,,,35.75720327586207
2018-05-05 06:00:00,2115.5672413793104,1877.203396551724,150.9576450980392,,1987.3372982456144,3.4951234137931046,3.5049065833333333,518.0464188679244,378.05266666666665,,155.8941,163.32119999999998,14.799034285714288,,,26.97077448275861
2018-05-05 07:00:00,2139.106293103448,1887.8112241379315,153.8243680851064,0.0,2002.668267857143,3.501810637931036,3.500758736842106,518.0831589285716,378.941825,13.42295,,,15.809883333333334,,,39.1846974137931
2018-05-05 08:00:00,2071.73325862069,1849.341120689656,147.7059755102041,0.0003296043,1960.648759259259,3.499712293103448,3.4912124210526314,517.7331912280702,377.23,,156.95762,164.15938,17.8819175,16.72448,,52.89687448275862
2018-05-05 09:00:00,2046.910396551724,1831.8283103448275,146.36750754716985,0.008889809,1944.3075,3.497630172413793,3.510036916666666,517.8010482142857,375.9382,,155.5047,162.9236,18.994219999999995,,12.63055,43.227365517241374
2018-05-05 10:00:00,2138.8404137931025,1884.612672413793,154.74115,0.02487966,1994.8118113207536,3.506254491525424,3.5098849285714286,518.4261964285714,378.8788333333334,,157.79735,165.06054999999998,20.26645727272728,,,53.51237627118645
2018-05-05 11:00:00,2093.6930000000007,1861.132551724137,151.9647886792453,0.02707985,1966.8337547169808,3.509778254237288,3.5221526666666665,517.6246076923076,377.1564666666666,20.50833,157.51145,165.38086666666666,22.96319083333333,,,70.6272777966102
2018-05-05 12:00:00,1972.9250344827583,1794.438827586207,143.14277199999998,0.04975933,1909.36874,3.5009729322033887,3.5111816111111107,517.9355666666668,373.42606000000006,,148.58335,158.98095,26.804830666666668,,,80.75361423728813
2018-05-05 13:00:00,1968.006293103448,1785.094620689655,142.93002549019607,0.04975933,1900.857226415094,3.494487271186441,3.507373125,517.9806355932203,372.78754,,151.1047,158.9644,27.15038714285714,29.95219,,79.18738711864408
2018-05-05 14:00:00,2030.5211379310344,1826.0033103448277,150.3124787234043,0.07073236,1934.9064807692307,3.4992059655172416,3.496832133333333,518.0346054545454,375.9802,,154.9547,163.404,27.699205000000006,,,73.60846448275862
2018-05-05 15:00:00,1941.373879310344,1784.8449655172417,139.80471632653064,0.07463899,1899.6320800000003,3.5018638135593223,3.501104777777777,517.538645614035,372.24140000000006,24.06049,152.6022,161.2505,26.991705,31.01622,19.2369,88.46242101694914
2018-05-05 16:00:00,1875.1305,1747.2922241379306,132.39762075471697,0.07463899,1869.5891636363635,3.50120566101695,3.4826131052631584,517.9911945454545,367.6414,23.04051,145.92046666666667,153.58055,25.31558076923077,,,103.66455016949156
2018-05-05 17:00:00,1890.418051724137,1786.6688793103458,134.04232280701754,0.04981831,1902.3170943396224,3.510227677966101,3.5135495416666664,518.0718607142855,368.32618,,145.51205,155.493875,23.744270999999998,,,129.7409372881356
2018-05-05 18:00:00,1911.9381206896549,1796.4768620689654,137.67038600000006,0.07016622,1914.1615283018875,3.493596355932203,3.4921255714285717,518.2045157894737,369.8259,22.1507,147.2764,156.03780000000003,24.863188125,,,113.32936779661016
2018-05-05 19:00:00,2030.7222586206888,1873.0651551724127,147.2809716981132,0.05969601,1993.4649090909093,3.381530189655173,3.4030322,518.9674431034482,372.3394333333333,19.96876,147.7082,156.61208000000002,21.057790714285712,26.12731,20.62905,81.26053931034484
2018-05-05 20:00:00,2065.3396206896555,1910.46698275862,147.03703061224493,0.04975935,2004.7011372549025,3.305120593220339,3.3064224,516.9555551724138,375.0920571428573,,158.49326000000002,165.64865,17.467321249999998,,,55.92069203389832
2018-05-05 21:00:00,1907.0225172413795,1795.818913793103,135.53458653846155,0.03388193,1918.95384,3.299944189655171,3.3136660000000004,518.33330877193,369.46885,,146.9987,156.2476333333333,17.427701428571428,,,61.91307189655173
