Date,CDU4:02F001 Stanlow,CDU4:02F002 Stanlow,CDU4:02F003 Stanlow,CDU4:02T003 Stanlow,CDU4:02T071.SP Stanlow,CDU4:02T260 Stanlow,CDU4:13Q001 Stanlow,CDU4:D4DCASA Stanlow,CDU4:02Q001 Stanlow,CDU4:02T071 Stanlow,COIL_SUM
2020-08-19 01:00:00,0.1940788316115352,0.7794724271983337,0.4837117902314314,0.6069810138485576,0.6897045635091965,0.5630383711824596,0.1761285099652814,0.020370370370370372,0.11699157704367746,0.6627220912053384,0.42676982657378426
2020-08-19 07:00:00,0.3682690390442526,0.7826505308266319,0.48133284407318744,0.631515228558567,0.6959560867023784,0.5549837789461911,0.1588291684174779,0.022222222222222223,0.11602496203358503,0.6659016687506267,0.43087568092989725
2020-08-19 08:00:00,0.3466920885140611,0.7870733195563097,0.48562713790736267,0.6339475065952502,0.6946455324436513,0.5610247231233929,0.1579533634254751,0.021913580246913582,0.1139948139064062,0.6652395498646748,0.4346325822060657
2020-08-19 09:00:00,0.3577087968228053,0.7802437733407447,0.46634985143960694,0.6496010873467899,0.6953830521525859,0.5670656673005929,0.1530990970921669,0.021604938271604937,0.1018329266489939,0.6631160211667013,0.4364223027943517
2020-08-19 10:00:00,0.36512220057800754,0.7809882199737689,0.45287087531443015,0.648097162694681,0.6929496471223748,0.5731066114777947,0.1588182648867728,0.021296296296296296,0.07516168394803402,0.6649268282471614,0.4377778059107118
2020-08-19 11:00:00,0.321182594860374,0.7750444540341136,0.44875208175293113,0.6443023077797525,0.6956658187744802,0.5791475556549965,0.16372937468022047,0.020987654320987655,0.07415363523307272,0.6648432525357548,0.4380448486224551
2020-08-19 12:00:00,0.30273503410506203,0.7725205582314264,0.4464109343001812,0.6437748965570527,0.695229112307679,0.5851884998321966,0.1694306727995039,0.020679012345679013,0.07186708089743332,0.667530353969036,0.4376487140433716
2020-08-19 13:00:00,0.2640901554368823,0.7674168750683569,0.43931226079552066,0.6432474853343526,0.696759378732053,0.5912294440093975,0.16813672098523674,0.020370370370370372,0.07269160054391627,0.6631363968543575,0.43463470949322147
2020-08-19 19:00:00,0.3561736549323921,0.7777875405511604,0.4678686060296775,0.6368848777850762,0.6990691788690997,0.5847689898198913,0.16647804335138527,0.018518518518518517,0.07136187292110935,0.6684931651393078,0.44221614144114585
2020-08-19 20:00:00,0.38916659331753634,0.7581401591218365,0.4419419197967742,0.6408645419777437,0.6919301031568192,0.5818324197337512,0.17341877601279476,0.017901234567901235,0.07745421439842182,0.6662853667649409,0.4221682919440908
2020-08-19 21:00:00,0.3758000021365509,0.7490380898687298,0.4213499965503078,0.6652440963811705,0.6933810514238177,0.578895849647612,0.1734013508395324,0.017283950617283952,0.08571051780141964,0.6600322881879044,0.40883081545349875
2020-08-19 22:00:00,0.34752655799761767,0.7624460718120537,0.42618393346395544,0.666399741684659,0.6953308691543114,0.5759592795614727,0.17334915948700574,0.016666666666666666,0.07550865335755619,0.6639179500166184,0.41100781628231564
2020-08-19 23:00:00,0.31976288715939793,0.771914891474616,0.43673965335699805,0.6675553869881476,0.6977267210625504,0.5730227094753335,0.17303380952850927,0.016049382716049384,0.07324891285641638,0.6652169809606385,0.41421105893481447
2020-08-20 00:00:00,0.3097185091520454,0.7659927384204445,0.4327880007690268,0.6674246109314426,0.6951071345492146,0.5700861393891943,0.18059509081102232,0.0154320987654321,0.07243929485161449,0.6640319083268698,0.4104810439158828
2020-08-20 01:00:00,0.3420974408551383,0.7850756433996865,0.4532634260723867,0.6629328057741934,0.6971628185374561,0.5700861393891943,0.18197120000040518,0.014814814814814815,0.07171465709304464,0.6657159589116985,0.41414976370243606
2020-08-20 07:00:00,0.22909241548015571,0.7784365893075241,0.43395455564955143,0.6685749703763517,0.6935631700877929,0.5489428347689902,0.19239664647604,0.011111111111111112,0.07306667859521782,0.6630023875240005,0.4072145986680191
2020-08-20 08:00:00,0.21464450621969414,0.7868702019598474,0.43611727984700543,0.6700256448975868,0.6951610569807629,0.5519633068575907,0.19287481513084453,0.011419753086419753,0.07927029972213123,0.6610360709707028,0.40723663519163633
2020-08-20 09:00:00,0.30579882356515337,0.7914808985601448,0.4346070200805119,0.6714763194188216,0.6934501069248666,0.5549837789461911,0.19459167161565488,0.011728395061728396,0.0792794939042184,0.6634114686377228,0.4086906573439011
2020-08-20 10:00:00,0.3437556785804617,0.7723283562061011,0.4091297592350429,0.6880183159567799,0.6875957833202095,0.5580042510347925,0.19388807265885077,0.012037037037037037,0.07838704529629587,0.6606450059545135,0.39799143511291146
2020-08-20 11:00:00,0.3662169307605815,0.7541164589718422,0.38325603565032496,0.6948296341676854,0.6875603858530477,0.5610247231233929,0.19727926572166948,0.012345679012345678,0.07489713437636303,0.6548087334520711,0.385516297824936
2020-08-20 12:00:00,0.34938506069100267,0.7490644868057655,0.37748601793731495,0.690207836043891,0.6880252493960022,0.5640451952119934,0.20646828970676323,0.012654320987654321,0.07001175836040585,0.6602832012974855,0.38025112888599333
2020-08-20 13:00:00,0.35122718192912156,0.7482659127142662,0.37714054336435465,0.6948296341676854,0.6897086403059358,0.5670656673005929,0.2164806562315646,0.012962962962962964,0.07371828049548979,0.6569031829189158,0.380727795806695
