,TotalCostUSD,Mode,ProgressType,Type,StateType,LoadingPosition,Plan,ShipmentType,EquipmentLength,EquipmentWidth,EquipmentHeight,MinTemp,MaxTemp,TotalValue,Miles,TotalWeight,Tarps,Repeat,TankerUnload,TankerVolume,TankerVolumeUnit,NumStops,TotalPallets,LoadCommodityMasterLinkID,OriginLatitude,OriginLongitude,DestinationLatitude,DestinationLongitude,TotalRateUSD,CommodityID,TimeTravel,TimeNegotiate,LoadDate-Month,LoadDate-Day,DelDate-Month,DelDate-Day,CreateDate-Month,CreateDate-Day,Volume_Last_30,Avg_Cost_Last_30,Avg_Rate_Last_30,NTIBooked,NTIAssumed,TenderVolume,S/D Ratio,Avg_Weight_Last_14,Avg_Dist_Last_14,USD/Mile,Avg_Cost_Last_14,Avg_Rate_Last_14,Cost_Volatility_Last_14,Rate_Volatility_Last_14,TRUCKD11,DJTA,DTB3,GASREGW,IPG2122N,IPG3361T3S,GDP,PPIACO,BUSINV,PCU48414841
449,1200.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,100000.0,426,13000,0,28239354,0,0,1,2,24,1,38.254,-85.759,33.947,-84.199,2450.0,0,3,0,12,16,12,19,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
450,533.5,1,8,1,1,0,0,1,9,102,0,-9999,-9999,100000.0,133,12810,5,0,0,0,1,2,1,2,39.996,-82.675,38.616,-81.981,574.82,0,0,11,12,27,12,27,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
451,1100.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,322,7296,0,0,0,0,1,2,4,2,43.22,-78.387,40.624,-75.38,1345.52,0,1,12,12,28,12,29,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
452,1800.0,1,8,2,1,2,0,0,53,0,0,-9999,-9999,100000.0,565,67500,0,0,0,0,1,3,0,3,36.02,-86.561,36.02,-86.561,2070.0,0,1,3,12,19,12,20,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
453,1903.0,1,8,2,1,2,0,0,53,0,0,-9999,-9999,100000.0,551,1,0,0,0,0,1,2,0,2,39.457,-77.965,38.254,-85.759,1973.0,0,0,6,12,22,12,22,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
454,2400.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,718,18207,0,0,0,0,1,2,0,4,39.097,-84.511,43.196,-73.652,3137.69,0,1,3,12,19,12,20,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
455,272.96,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100000.0,711,250,0,0,0,0,1,2,1,2,35.824,-80.254,42.652,-73.756,337.12,0,5,0,12,16,12,21,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
456,1750.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,803,45000,0,0,0,0,1,2,36,2,34.738,-79.351,43.692,-79.757,1976.2122,0,1,5,12,21,12,22,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
457,350.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,250000.0,0,40000,0,28177009,0,0,1,2,0,1,41.762,-88.318,41.762,-88.318,395.0,0,0,0,12,16,12,16,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
458,2600.0,1,8,1,1,2,0,0,53,0,0,0,0,100000.0,759,43824,0,0,0,0,1,2,0,2,42.596,-88.711,33.753,-84.388,2993.03,0,2,5,12,21,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
459,500.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,87,44000,0,0,0,0,1,2,0,2,33.951,-117.978,34.506,-117.2,676.16,0,0,6,12,22,12,22,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
460,3000.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,100000.0,1604,25777,3,28269895,0,0,1,2,41,15,32.261,-110.977,47.381,-122.235,3200.0,0,3,3,12,19,12,22,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
461,4608.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,2535,40875,0,0,0,0,1,2,21,2,43.22,-78.387,34.055,-117.652,4907.09,0,5,6,12,22,12,27,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
462,1134.0,1,8,2,1,2,0,0,48,0,0,-9999,-9999,50000.0,369,43682,0,0,0,0,1,2,0,153,40.728,-74.078,40.44,-80.011,1239.02,0,1,48,2,2,2,3,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
463,499.53,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100.0,922,1201,0,0,0,0,1,2,3,2,30.165,-81.7,40.995,-78.34,625.36,0,14,4,12,20,1,3,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
464,4200.0,1,8,1,1,2,0,1,53,102,110,-9999,-9999,100000.0,1403,44000,0,0,0,0,1,2,0,1,44.363,-98.214,42.099,-75.918,4400.0,0,3,4,12,20,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
465,945.75,1,8,2,1,0,0,1,53,0,0,-9999,-9999,50000.0,278,40000,0,0,0,0,1,3,0,3,39.807,-104.934,39.807,-104.934,1100.0,0,1,2,12,18,12,19,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
466,700.0,1,8,2,1,2,0,5,53,0,0,-9999,-9999,100000.0,116,0,0,28285560,0,0,1,2,0,1,32.53,-117.02,33.874,-117.993,730.0,0,0,0,12,16,12,16,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
467,1308.7,1,8,2,1,0,0,1,53,0,0,-9999,-9999,50000.0,569,40000,0,0,0,0,1,3,0,3,32.975,-97.348,32.975,-97.348,1433.7,0,1,1,12,17,12,18,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
468,427.5,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100.0,2932,1110,0,0,0,0,1,2,1,2,47.253,-122.443,42.864,-73.77,554.59,0,9,5,12,21,12,30,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
469,285.88,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100.0,1411,288,0,0,0,0,1,2,1,2,25.781,-80.191,36.151,-95.995,328.59,0,10,3,12,19,12,29,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
470,950.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,50000.0,153,0,0,0,0,0,1,2,0,2,40.2,-76.731,40.561,-74.454,1050.0,0,0,-2,12,14,12,14,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
471,900.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,50000.0,131,0,0,0,0,0,1,2,0,2,40.954,-75.981,40.375,-74.512,1000.0,0,0,-3,12,13,12,13,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
472,1269.0,1,8,2,1,2,0,0,53,0,0,-9999,-9999,100000.0,444,45000,0,0,0,0,1,3,0,3,29.883,-97.935,29.883,-97.935,1339.0,0,12,0,12,16,12,28,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
473,1649.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,100000.0,835,45000,0,28219109,0,0,1,3,4,1,29.763,-95.363,37.382,-89.666,1720.0,0,2,3,12,19,12,21,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
474,1722.0,1,8,1,1,2,0,0,53,0,0,33,33,100000.0,904,1694,0,0,0,0,1,2,0,2,37.244,-77.41,42.695,-87.908,1898.9,0,3,4,12,20,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
475,8144.02,3,16,1,1,2,3,0,53,0,0,-9999,-9999,100000.0,1003,40000,0,0,0,0,1,4,0,2,42.984,-85.678,40.347,-74.442,2671.62,0,34,6,12,22,1,25,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
476,4300.0,1,8,1,1,2,0,1,48,0,0,-9999,-9999,100000.0,1878,9000,5,27762942,0,0,1,4,0,1,33.869,-101.598,41.46,-74.053,5395.0,0,4,3,12,19,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
477,1200.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,50000.0,186,0,0,0,0,0,1,2,0,2,42.294,-71.707,40.899,-74.093,1300.0,0,0,-6,12,10,12,10,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
478,800.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,50000.0,27,0,0,0,0,0,1,2,0,2,40.716,-73.921,40.78,-74.052,900.0,0,0,-3,12,13,12,13,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
479,1500.0,1,8,1,1,2,0,1,48,0,0,-9999,-9999,100000.0,440,47838,5,28301458,0,0,1,2,0,1,32.314,-90.128,36.382,-86.452,1995.0,0,1,3,12,19,12,20,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
480,332.13,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100.0,626,695,0,0,0,0,1,2,31,2,45.524,-122.675,38.103,-122.555,462.13,0,9,4,12,20,12,29,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
481,6500.0,1,8,1,1,2,0,0,48,0,0,26,26,40000.0,1226,43500,0,0,0,0,1,2,0,2,40.628,-96.961,31.18,-83.791,4003.28,0,3,7,12,23,12,26,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
482,2900.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,1389,41041,0,0,0,0,1,2,0,2,42.879,-78.878,32.602,-96.644,3242.26,0,3,4,12,20,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
483,2017.68,1,8,1,1,2,0,0,53,0,0,36,36,100000.0,728,38640,0,0,0,0,1,2,0,2,35.589,-76.663,28.007,-81.728,2997.01,0,2,5,12,21,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
484,525.0,1,8,1,1,2,0,0,53,0,0,-9999,-9999,50000.0,21,0,0,0,0,0,1,2,0,2,34.063,-118.249,33.874,-117.993,625.0,0,0,-10,12,6,12,6,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
485,711.61,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100.0,525,1800,0,0,0,0,1,2,2,2,38.599,-77.723,32.734,-80.242,684.06,0,12,6,12,22,1,3,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
486,1300.0,1,8,1,1,2,0,0,53,0,0,-10,-10,95000.0,631,17181,0,0,0,0,1,3,0,6,45.448,-122.641,37.942,-121.268,1374.86,0,4,19,1,4,1,8,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
487,271.57,2,8,2,1,2,0,2,53,0,0,-9999,-9999,100000.0,666,2415,0,0,0,0,1,2,1,2,35.706,-81.221,42.322,-85.198,275.07,0,4,0,12,16,12,20,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
488,2800.0,1,8,1,1,2,0,0,48,0,0,-9999,-9999,100000.0,891,46500,1,0,0,0,1,2,0,2,34.029,-94.739,39.888,-104.877,3058.9,0,1,3,12,19,12,20,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
489,315.91,2,8,1,1,0,0,1,53,0,0,-9999,-9999,50000.0,230,252,0,0,0,0,1,2,1,2,40.517,-74.407,38.659,-77.249,357.42,0,7,4,12,20,12,27,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
490,1925.0,1,8,1,1,2,3,1,53,0,0,-9999,-9999,100000.0,938,15000,3,28247186,0,0,1,2,21,0,33.016,-97.097,42.114,-88.267,2200.0,0,1,3,12,19,12,20,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
491,2937.65,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,1195,40000,0,0,0,0,1,2,0,6,29.424,-98.494,44.873,-93.129,8665.45,0,2,5,12,21,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
492,5666.4,1,8,1,1,2,0,6,53,0,0,-9999,-9999,100000.0,1867,14816,0,0,0,0,1,3,0,2,19.598,-99.039,32.841,-83.625,6159.2,0,4,3,12,19,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
493,148.8,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100000.0,333,112,0,0,0,0,1,2,1,2,34.378,-84.933,37.878,-84.564,174.1,0,5,0,12,16,12,21,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
494,2259.0,1,8,1,1,2,0,0,53,102,110,34,34,100000.0,438,39720,0,0,0,0,1,2,0,2,37.181,-85.894,34.759,-92.236,2424.6,0,1,7,12,23,12,24,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
495,189.22,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100.0,694,770,0,0,0,0,1,2,1,2,33.896,-118.208,40.769,-111.888,217.49,0,5,0,12,16,12,21,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
496,1469.6,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,178,12943,0,0,0,0,1,2,0,2,40.474,-76.291,40.722,-73.424,2025.0,0,4,14,12,30,1,3,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
497,3700.0,1,8,1,1,2,0,1,53,0,0,-9999,-9999,100000.0,2395,30000,0,28299613,0,0,1,3,0,5,39.336,-82.981,34.055,-117.652,3871.15,0,6,18,1,3,1,9,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
498,190.89,2,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,677,9,0,0,0,0,1,2,1,2,39.852,-82.885,39.107,-94.591,258.65,0,13,0,12,16,12,29,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
499,174.28,2,8,1,1,0,0,1,53,0,0,-9999,-9999,100000.0,770,230,0,0,0,0,1,2,1,2,38.254,-85.759,30.332,-81.656,209.28,0,4,0,12,16,12,20,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
500,1200.0,1,8,1,1,2,0,1,53,0,0,34,36,100000.0,572,27250,0,28239749,0,0,1,2,23,2,26.684,-80.668,33.623,-84.367,1250.0,0,1,6,12,22,12,23,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
501,2642.2,1,8,1,1,2,0,0,53,0,0,-9999,-9999,100000.0,658,44000,0,0,0,0,1,2,0,2,33.951,-117.978,40.836,-115.763,3034.18,0,2,3,12,19,12,21,12,16,209057,1582.47823276714,1831.13065675103,1256.569080535091,1486.189233055448,6811.785714285715,0.3828429737685425,26271.3493105437,632.8848424474388,831.9407999393985,1423.997363139157,1677.760836440421,1387.591605252777,1568.66158109487,115.9,13738.04,4.2,3.239,91.7098,102.9025,26137.992,257.897,2545624,207.137
